1843            : 1 : [p11:s0], 
had             : 204 : [p49:s3], [p50:s0], [p53:s2], [p53:s2], [p54:s1], [p55:s3], [p57:s0], [p81:s1], [p87:s0], [p87:s2], [p91:s0], [p99:s1], [p105:s0], [p109:s3], [p109:s6], [p109:s7], [p110:s2], [p123:s1], [p123:s2], [p124:s1], [p124:s1], [p124:s2], [p125:s1], [p127:s0], [p127:s1], [p131:s3], [p132:s2], [p134:s4], [p137:s1], [p144:s0], [p144:s0], [p144:s0], [p145:s1], [p183:s1], [p205:s0], [p212:s0], [p217:s2], [p217:s3], [p217:s4], [p219:s1], [p220:s0], [p220:s1], [p220:s4], [p227:s2], [p230:s0], [p230:s0], [p242:s1], [p242:s5], [p251:s0], [p259:s0], [p262:s1], [p262:s3], [p264:s1], [p272:s6], [p279:s11], [p287:s2], [p287:s2], [p295:s3], [p295:s3], [p296:s1], [p297:s0], [p298:s0], [p302:s0], [p305:s1], [p315:s8], [p315:s13], [p316:s6], [p319:s0], [p319:s8], [p320:s4], [p321:s0], [p324:s0], [p334:s3], [p334:s3], [p334:s4], [p350:s2], [p360:s9], [p361:s4], [p367:s2], [p371:s0], [p375:s1], [p379:s0], [p383:s2], [p383:s4], [p383:s4], [p385:s1], [p393:s2], [p401:s0], [p401:s1], [p404:s3], [p419:s0], [p420:s0], [p420:s1], [p421:s0], [p421:s2], [p422:s2], [p427:s0], [p430:s1], [p433:s1], [p433:s1], [p435:s2], [p435:s2], [p440:s5], [p440:s5], [p443:s4], [p443:s4], [p443:s5], [p450:s0], [p453:s2], [p458:s3], [p463:s1], [p464:s0], [p464:s1], [p464:s3], [p464:s4], [p464:s4], [p464:s5], [p464:s5], [p465:s2], [p467:s0], [p467:s3], [p468:s1], [p471:s3], [p472:s3], [p474:s0], [p475:s1], [p475:s1], [p475:s2], [p475:s2], [p475:s2], [p475:s2], [p475:s2], [p489:s1], [p489:s1], [p491:s0], [p491:s0], [p496:s0], [p496:s2], [p496:s2], [p496:s3], [p497:s5], [p497:s11], [p498:s3], [p501:s0], [p505:s3], [p505:s3], [p509:s0], [p509:s0], [p510:s2], [p511:s0], [p511:s2], [p521:s2], [p538:s0], [p544:s0], [p545:s1], [p561:s2], [p569:s3], [p569:s4], [p570:s1], [p572:s0], [p573:s3], [p574:s1], [p574:s1], [p574:s2], [p575:s1], [p578:s0], [p585:s1], [p585:s1], [p603:s4], [p606:s1], [p609:s0], [p611:s3], [p623:s0], [p636:s1], [p637:s2], [p639:s0], [p639:s1], [p648:s1], [p650:s0], [p655:s2], [p655:s3], [p656:s2], [p656:s2], [p660:s7], [p679:s0], [p680:s1], [p681:s2], [p704:s1], [p708:s0], [p710:s0], [p712:s0], [p714:s1], [p729:s1], [p736:s1], [p737:s1], [p737:s4], [p738:s0], [p738:s0], [p748:s1], [p749:s0], [p757:s1], [p761:s3], [p769:s1], [p773:s0], 
hadnt           : 2 : [p440:s4], [p603:s5], 
haggard         : 1 : [p362:s0], 
hail            : 1 : [p50:s4], 
hair            : 8 : [p125:s3], [p143:s1], [p163:s2], [p242:s1], [p360:s6], [p360:s9], [p511:s2], [p612:s1], 
half            : 14 : [p128:s0], [p137:s0], [p315:s10], [p354:s0], [p401:s1], [p401:s1], [p402:s1], [p442:s7], [p442:s8], [p444:s2], [p500:s1], [p521:s4], [p729:s1], [p762:s5], 
halfacrown      : 3 : [p117:s1], [p591:s3], [p728:s3], 
halfadozen      : 1 : [p130:s2], 
halfanhour      : 1 : [p423:s4], 
halfaquartern   : 1 : [p442:s8], 
halfchimney     : 1 : [p467:s0], 
halfdrunken     : 1 : [p631:s0], 
halfnaked       : 1 : [p572:s1], 
halfpast        : 1 : [p235:s0], 
halfrecumbent   : 1 : [p241:s2], 
halfthawed      : 1 : [p277:s0], 
hall            : 7 : [p128:s0], [p129:s3], [p275:s3], [p276:s0], [p295:s0], [p295:s1], [p420:s1], 
hallo           : 9 : [p442:s0], [p707:s6], [p707:s8], [p711:s8], [p711:s10], [p718:s7], [p719:s0], [p732:s6], [p764:s0], 
halloa          : 1 : [p281:s8], 
halloo          : 1 : [p281:s10], 
halves          : 1 : [p482:s2], 
hamlets         : 1 : [p47:s3], 
hammer          : 2 : [p712:s1], [p712:s2], 
hand            : 43 : [p44:s3], [p49:s1], [p127:s1], [p214:s1], [p215:s0], [p241:s0], [p242:s5], [p257:s0], [p259:s1], [p261:s0], [p262:s0], [p283:s0], [p286:s0], [p375:s1], [p382:s0], [p387:s4], [p449:s1], [p467:s2], [p506:s1], [p521:s2], [p525:s6], [p533:s0], [p536:s0], [p540:s1], [p542:s1], [p546:s1], [p571:s0], [p571:s1], [p599:s0], [p611:s1], [p612:s2], [p612:s2], [p640:s0], [p672:s0], [p675:s0], [p694:s0], [p696:s0], [p698:s0], [p729:s1], [p731:s0], [p732:s1], [p736:s0], [p754:s1], 
handed          : 1 : [p91:s1], 
handful         : 1 : [p134:s1], 
handle          : 2 : [p439:s5], [p444:s3], 
hands           : 35 : [p45:s3], [p53:s1], [p87:s2], [p109:s3], [p123:s4], [p170:s0], [p175:s0], [p183:s0], [p194:s1], [p220:s1], [p242:s2], [p252:s1], [p263:s1], [p290:s1], [p294:s0], [p295:s1], [p307:s1], [p311:s5], [p315:s10], [p315:s11], [p319:s8], [p320:s3], [p379:s2], [p474:s1], [p492:s0], [p496:s3], [p587:s0], [p630:s0], [p671:s1], [p699:s0], [p706:s0], [p730:s1], [p737:s1], [p739:s0], [p744:s0], 
handsome        : 4 : [p57:s0], [p360:s0], [p465:s1], [p466:s3], 
handsomely      : 1 : [p50:s5], 
hanging         : 5 : [p132:s3], [p275:s0], [p430:s0], [p722:s3], [p725:s0], 
happen          : 2 : [p478:s0], [p537:s0], 
happened        : 13 : [p77:s0], [p124:s3], [p136:s1], [p226:s1], [p287:s2], [p354:s1], [p359:s0], [p537:s0], [p628:s1], [p655:s3], [p656:s2], [p709:s5], [p772:s3], 
happier         : 2 : [p465:s2], [p634:s2], 
happiest        : 1 : [p702:s3], 
happiness       : 6 : [p174:s2], [p326:s4], [p346:s2], [p496:s3], [p748:s1], [p760:s8], 
happy           : 13 : [p83:s0], [p326:s2], [p354:s2], [p462:s3], [p462:s4], [p465:s2], [p508:s0], [p510:s0], [p655:s3], [p670:s0], [p670:s0], [p707:s2], [p707:s5], 
hard            : 10 : [p49:s3], [p53:s4], [p122:s1], [p199:s1], [p339:s2], [p401:s0], [p442:s8], [p460:s0], [p474:s1], [p493:s0], 
harddealing     : 1 : [p613:s2], 
hardily         : 1 : [p380:s1], 
hardly          : 3 : [p539:s0], [p606:s1], [p621:s0], 
hark            : 1 : [p515:s1], 
harm            : 1 : [p494:s0], 
harmless        : 1 : [p467:s2], 
harp            : 1 : [p496:s2], 
harsh           : 1 : [p334:s3], 
has             : 23 : [p67:s2], [p68:s2], [p68:s3], [p68:s3], [p89:s1], [p211:s1], [p211:s2], [p226:s1], [p325:s2], [p326:s2], [p336:s2], [p337:s0], [p418:s1], [p423:s0], [p506:s0], [p521:s4], [p552:s0], [p564:s2], [p579:s4], [p628:s1], [p644:s1], [p674:s0], [p732:s3], 
hasnt           : 2 : [p486:s5], [p553:s2], 
hast            : 1 : [p612:s0], 
haste           : 1 : [p217:s0], 
hastened        : 1 : [p678:s0], 
hat             : 2 : [p114:s1], [p763:s0], 
hatred          : 1 : [p419:s0], 
hats            : 1 : [p87:s1], 
haunt           : 2 : [p8:s1], [p372:s2], 
haunted         : 2 : [p137:s3], [p204:s0], 
have            : 185 : [p8:s0], [p45:s2], [p50:s3], [p53:s4], [p59:s2], [p59:s3], [p60:s1], [p60:s2], [p68:s0], [p68:s0], [p68:s2], [p81:s1], [p81:s1], [p81:s2], [p88:s1], [p90:s0], [p103:s3], [p110:s2], [p121:s2], [p123:s2], [p129:s1], [p130:s0], [p130:s2], [p134:s4], [p137:s0], [p137:s3], [p158:s0], [p168:s1], [p174:s2], [p179:s2], [p182:s0], [p184:s0], [p190:s0], [p191:s0], [p196:s2], [p200:s1], [p202:s1], [p210:s0], [p224:s4], [p226:s0], [p227:s2], [p227:s4], [p231:s0], [p251:s0], [p251:s0], [p255:s0], [p255:s1], [p259:s0], [p269:s0], [p271:s0], [p271:s1], [p280:s0], [p281:s4], [p285:s3], [p290:s0], [p292:s7], [p296:s0], [p305:s1], [p311:s5], [p312:s1], [p313:s2], [p314:s1], [p314:s1], [p315:s8], [p316:s2], [p319:s0], [p319:s6], [p319:s6], [p336:s2], [p336:s2], [p340:s1], [p340:s2], [p340:s3], [p341:s2], [p346:s3], [p346:s4], [p347:s0], [p352:s1], [p354:s2], [p360:s4], [p360:s5], [p360:s6], [p360:s6], [p360:s8], [p360:s8], [p360:s8], [p360:s9], [p360:s9], [p360:s9], [p360:s9], [p360:s9], [p360:s9], [p360:s9], [p360:s9], [p360:s9], [p362:s0], [p369:s0], [p380:s1], [p381:s3], [p381:s3], [p381:s3], [p390:s0], [p392:s0], [p393:s0], [p393:s1], [p393:s2], [p397:s2], [p401:s2], [p403:s4], [p420:s1], [p428:s3], [p439:s0], [p441:s2], [p443:s6], [p443:s7], [p445:s0], [p455:s0], [p458:s4], [p462:s4], [p464:s4], [p465:s1], [p467:s0], [p468:s0], [p483:s2], [p484:s1], [p487:s0], [p488:s0], [p489:s1], [p496:s3], [p496:s3], [p497:s11], [p497:s11], [p497:s11], [p498:s2], [p498:s3], [p502:s0], [p505:s2], [p505:s2], [p508:s2], [p509:s0], [p521:s2], [p521:s3], [p526:s0], [p533:s1], [p537:s0], [p541:s1], [p569:s0], [p569:s1], [p576:s0], [p585:s1], [p587:s0], [p587:s0], [p603:s5], [p606:s1], [p611:s2], [p613:s3], [p617:s1], [p617:s2], [p631:s0], [p639:s2], [p646:s0], [p646:s0], [p647:s0], [p648:s0], [p653:s1], [p653:s2], [p654:s2], [p654:s2], [p693:s3], [p695:s1], [p699:s0], [p705:s1], [p718:s3], [p729:s1], [p729:s1], [p733:s1], [p733:s2], [p734:s1], [p736:s1], [p741:s3], [p757:s1], [p759:s2], [p770:s2], [p772:s3], [p772:s3], 
havent          : 4 : [p490:s1], [p553:s0], [p575:s4], [p718:s2], 
having          : 14 : [p61:s0], [p63:s3], [p123:s0], [p124:s3], [p242:s0], [p253:s0], [p315:s8], [p361:s4], [p362:s0], [p381:s2], [p523:s1], [p577:s1], [p593:s0], [p655:s1], 
he              : 484 : [p44:s3], [p46:s0], [p46:s1], [p46:s3], [p46:s5], [p48:s3], [p49:s1], [p49:s6], [p49:s6], [p50:s2], [p52:s1], [p53:s1], [p54:s0], [p54:s2], [p54:s3], [p55:s3], [p57:s0], [p57:s0], [p63:s5], [p69:s1], [p70:s1], [p72:s0], [p72:s0], [p72:s1], [p72:s1], [p85:s1], [p85:s1], [p85:s1], [p89:s2], [p109:s7], [p110:s2], [p122:s0], [p122:s1], [p122:s1], [p123:s1], [p124:s3], [p127:s0], [p127:s1], [p127:s1], [p128:s0], [p128:s0], [p128:s0], [p128:s0], [p128:s1], [p129:s3], [p129:s3], [p130:s1], [p131:s2], [p131:s2], [p131:s3], [p133:s0], [p133:s1], [p134:s1], [p134:s1], [p136:s0], [p136:s1], [p136:s2], [p136:s2], [p138:s0], [p143:s2], [p144:s0], [p145:s0], [p145:s1], [p145:s1], [p145:s1], [p145:s1], [p150:s3], [p155:s0], [p155:s1], [p162:s0], [p162:s1], [p171:s1], [p180:s0], [p181:s0], [p183:s0], [p183:s1], [p206:s1], [p212:s2], [p214:s0], [p215:s0], [p216:s1], [p217:s3], [p219:s0], [p219:s1], [p220:s1], [p220:s2], [p220:s4], [p223:s0], [p223:s1], [p223:s2], [p224:s2], [p225:s0], [p227:s0], [p227:s1], [p227:s1], [p227:s2], [p228:s1], [p228:s1], [p228:s1], [p228:s1], [p229:s1], [p230:s0], [p230:s1], [p230:s1], [p231:s0], [p231:s0], [p240:s0], [p251:s0], [p253:s1], [p259:s0], [p259:s0], [p259:s2], [p263:s1], [p264:s2], [p266:s0], [p272:s1], [p272:s3], [p272:s3], [p274:s0], [p274:s1], [p276:s2], [p279:s4], [p279:s8], [p279:s11], [p281:s2], [p281:s3], [p281:s3], [p281:s5], [p281:s5], [p282:s0], [p287:s2], [p287:s2], [p288:s0], [p292:s4], [p292:s5], [p292:s5], [p294:s1], [p295:s2], [p295:s3], [p295:s3], [p295:s3], [p295:s3], [p303:s0], [p305:s1], [p305:s1], [p307:s1], [p310:s3], [p310:s4], [p315:s13], [p315:s13], [p319:s8], [p320:s3], [p321:s2], [p321:s3], [p324:s0], [p325:s2], [p325:s3], [p326:s2], [p326:s4], [p327:s0], [p332:s0], [p334:s0], [p334:s2], [p335:s0], [p337:s1], [p339:s1], [p341:s1], [p345:s0], [p351:s0], [p351:s1], [p353:s0], [p360:s1], [p362:s0], [p366:s2], [p367:s2], [p367:s3], [p371:s0], [p373:s0], [p374:s0], [p375:s0], [p375:s1], [p375:s1], [p379:s1], [p379:s1], [p379:s2], [p379:s2], [p379:s2], [p379:s3], [p380:s1], [p381:s0], [p381:s0], [p381:s2], [p381:s2], [p381:s2], [p381:s3], [p381:s3], [p381:s4], [p382:s1], [p383:s6], [p385:s1], [p385:s1], [p385:s1], [p399:s0], [p404:s2], [p404:s3], [p420:s0], [p420:s1], [p420:s1], [p420:s1], [p421:s0], [p421:s2], [p422:s2], [p430:s1], [p433:s1], [p434:s0], [p436:s1], [p436:s2], [p436:s2], [p436:s2], [p437:s0], [p437:s0], [p440:s1], [p443:s1], [p449:s0], [p449:s1], [p449:s1], [p450:s0], [p452:s2], [p453:s2], [p453:s2], [p456:s1], [p460:s2], [p463:s2], [p464:s1], [p464:s2], [p464:s2], [p464:s2], [p467:s3], [p471:s3], [p472:s3], [p475:s0], [p475:s2], [p479:s1], [p481:s0], [p481:s2], [p484:s0], [p485:s0], [p486:s3], [p486:s4], [p486:s5], [p486:s6], [p488:s5], [p488:s5], [p488:s7], [p489:s0], [p491:s0], [p492:s1], [p492:s1], [p492:s2], [p494:s0], [p494:s1], [p494:s1], [p494:s2], [p494:s3], [p494:s3], [p494:s3], [p494:s3], [p495:s1], [p496:s2], [p496:s3], [p496:s3], [p496:s3], [p497:s5], [p497:s7], [p497:s8], [p497:s9], [p497:s10], [p497:s11], [p497:s13], [p497:s13], [p498:s3], [p498:s3], [p498:s3], [p499:s0], [p501:s0], [p501:s1], [p501:s1], [p501:s2], [p506:s0], [p508:s0], [p508:s2], [p508:s2], [p509:s0], [p509:s1], [p510:s2], [p511:s2], [p523:s1], [p529:s1], [p534:s0], [p534:s1], [p538:s1], [p539:s0], [p539:s0], [p539:s0], [p540:s1], [p540:s1], [p541:s1], [p544:s1], [p548:s0], [p552:s0], [p553:s2], [p561:s0], [p561:s2], [p569:s0], [p569:s2], [p569:s2], [p569:s3], [p569:s3], [p569:s3], [p569:s4], [p569:s4], [p570:s0], [p570:s0], [p570:s1], [p570:s1], [p571:s1], [p571:s1], [p572:s0], [p573:s3], [p578:s0], [p579:s5], [p585:s0], [p585:s0], [p585:s0], [p585:s1], [p585:s1], [p588:s3], [p588:s3], [p599:s0], [p601:s2], [p602:s0], [p603:s1], [p603:s4], [p605:s4], [p605:s4], [p606:s1], [p607:s3], [p607:s3], [p607:s3], [p609:s0], [p609:s0], [p611:s3], [p613:s0], [p613:s0], [p613:s1], [p614:s0], [p614:s0], [p615:s1], [p622:s1], [p622:s2], [p622:s2], [p623:s0], [p623:s0], [p625:s0], [p628:s0], [p629:s0], [p629:s1], [p631:s1], [p636:s0], [p636:s1], [p638:s0], [p639:s1], [p639:s2], [p639:s3], [p643:s1], [p644:s1], [p644:s1], [p649:s0], [p651:s1], [p651:s3], [p654:s0], [p654:s1], [p654:s2], [p654:s2], [p655:s0], [p655:s2], [p655:s2], [p655:s3], [p656:s2], [p656:s2], [p656:s3], [p656:s5], [p656:s6], [p660:s3], [p660:s4], [p660:s6], [p660:s7], [p662:s2], [p668:s0], [p668:s0], [p673:s0], [p679:s0], [p679:s0], [p679:s1], [p680:s1], [p681:s1], [p681:s2], [p681:s2], [p686:s0], [p689:s1], [p693:s1], [p695:s0], [p695:s0], [p698:s0], [p698:s1], [p699:s0], [p703:s1], [p704:s0], [p704:s1], [p708:s0], [p712:s0], [p712:s0], [p713:s0], [p729:s1], [p730:s2], [p731:s0], [p731:s0], [p731:s1], [p733:s1], [p733:s2], [p735:s0], [p735:s0], [p735:s0], [p735:s0], [p735:s0], [p735:s0], [p736:s1], [p736:s1], [p737:s0], [p737:s1], [p737:s2], [p737:s4], [p738:s0], [p738:s0], [p738:s1], [p738:s1], [p746:s2], [p748:s0], [p748:s1], [p748:s2], [p749:s0], [p749:s0], [p749:s1], [p752:s0], [p754:s1], [p755:s0], [p757:s1], [p760:s1], [p760:s2], [p760:s5], [p761:s0], [p761:s1], [p761:s2], [p761:s3], [p762:s0], [p762:s0], [p762:s5], [p762:s6], [p763:s0], [p763:s1], [p763:s1], [p764:s1], [p768:s1], [p768:s1], [p769:s1], [p770:s1], [p772:s1], [p772:s1], [p772:s2], [p772:s3], [p772:s3], [p772:s3], [p773:s0], [p773:s0], 
head            : 38 : [p49:s5], [p91:s1], [p109:s1], [p132:s2], [p134:s4], [p136:s1], [p143:s1], [p145:s1], [p169:s1], [p212:s0], [p242:s6], [p243:s1], [p243:s1], [p279:s8], [p281:s2], [p288:s1], [p294:s0], [p305:s1], [p321:s3], [p342:s0], [p353:s0], [p373:s0], [p385:s0], [p387:s3], [p454:s0], [p464:s4], [p479:s1], [p483:s1], [p488:s5], [p498:s3], [p533:s0], [p538:s0], [p608:s1], [p611:s1], [p612:s1], [p616:s0], [p713:s0], [p748:s0], 
headdress       : 1 : [p497:s14], 
health          : 3 : [p460:s0], [p462:s0], [p506:s0], 
heap            : 1 : [p540:s1], 
heaped          : 2 : [p314:s3], [p383:s5], 
heaps           : 2 : [p473:s1], [p573:s1], 
hear            : 17 : [p53:s1], [p70:s0], [p99:s2], [p197:s0], [p198:s0], [p270:s2], [p280:s0], [p367:s3], [p434:s0], [p454:s0], [p455:s4], [p476:s0], [p490:s1], [p630:s0], [p634:s2], [p663:s0], [p693:s1], 
heard           : 16 : [p137:s3], [p138:s0], [p144:s0], [p255:s1], [p272:s3], [p361:s0], [p436:s1], [p438:s0], [p553:s0], [p569:s3], [p613:s0], [p622:s0], [p639:s0], [p656:s3], [p712:s0], [p737:s4], 
hearing         : 2 : [p191:s0], [p456:s1], 
hearse          : 2 : [p130:s0], [p130:s1], 
heart           : 24 : [p63:s4], [p81:s0], [p162:s0], [p261:s0], [p272:s2], [p277:s0], [p296:s1], [p306:s1], [p321:s1], [p346:s2], [p352:s4], [p426:s0], [p455:s0], [p509:s0], [p541:s2], [p545:s1], [p612:s2], [p612:s2], [p630:s1], [p697:s0], [p738:s1], [p757:s0], [p761:s3], [p772:s4], 
hearth          : 3 : [p383:s4], [p444:s0], [p444:s2], 
hearthstone     : 1 : [p614:s1], 
heartier        : 1 : [p760:s3], 
heartily        : 7 : [p360:s3], [p402:s0], [p402:s0], [p479:s1], [p656:s4], [p656:s5], [p660:s3], 
heartiness      : 1 : [p463:s1], 
hearts          : 8 : [p68:s2], [p315:s4], [p324:s0], [p401:s1], [p403:s4], [p435:s2], [p633:s2], [p634:s1], 
hearty          : 3 : [p421:s0], [p437:s0], [p476:s0], 
heat            : 2 : [p50:s0], [p109:s5], 
heated          : 2 : [p57:s0], [p326:s0], 
heaven          : 7 : [p230:s1], [p263:s0], [p292:s4], [p352:s0], [p455:s2], [p608:s5], [p703:s4], 
heavenly        : 1 : [p713:s1], 
heavier         : 2 : [p401:s1], [p587:s0], 
heaviest        : 1 : [p50:s4], 
heavily         : 2 : [p195:s0], [p466:s0], 
heaving         : 1 : [p475:s0], 
heavy           : 12 : [p131:s2], [p137:s2], [p140:s0], [p143:s3], [p179:s1], [p224:s0], [p295:s3], [p375:s1], [p401:s0], [p574:s0], [p593:s0], [p612:s2], 
hed             : 3 : [p458:s4], [p550:s2], [p585:s1], 
heed            : 1 : [p256:s1], 
heeded          : 1 : [p772:s3], 
heightened      : 1 : [p280:s0], 
heir            : 1 : [p422:s1], 
held            : 11 : [p128:s1], [p169:s0], [p195:s0], [p214:s1], [p242:s5], [p242:s6], [p383:s6], [p399:s0], [p445:s0], [p449:s1], [p468:s0], 
hell            : 1 : [p462:s4], 
helmsman        : 1 : [p475:s1], 
help            : 10 : [p103:s3], [p123:s2], [p255:s0], [p315:s10], [p367:s2], [p494:s3], [p624:s2], [p650:s1], [p654:s1], [p769:s1], 
helped          : 2 : [p439:s2], [p654:s2], 
helping         : 1 : [p587:s4], 
her             : 66 : [p289:s0], [p289:s0], [p290:s1], [p292:s7], [p294:s0], [p294:s1], [p294:s1], [p315:s6], [p315:s7], [p315:s8], [p315:s8], [p319:s2], [p320:s3], [p342:s0], [p352:s2], [p352:s2], [p353:s0], [p360:s1], [p360:s1], [p360:s8], [p360:s9], [p360:s9], [p360:s9], [p362:s0], [p362:s0], [p422:s1], [p426:s2], [p426:s2], [p426:s2], [p443:s4], [p443:s4], [p463:s0], [p483:s1], [p492:s0], [p497:s13], [p497:s13], [p497:s13], [p497:s13], [p497:s14], [p497:s14], [p497:s14], [p497:s14], [p497:s14], [p497:s15], [p498:s0], [p498:s1], [p498:s2], [p578:s0], [p578:s0], [p578:s0], [p588:s0], [p590:s3], [p595:s1], [p620:s0], [p621:s0], [p622:s1], [p629:s0], [p630:s0], [p630:s0], [p630:s1], [p637:s3], [p640:s0], [p640:s0], [p640:s0], [p649:s0], [p757:s1], 
herd            : 1 : [p360:s2], 
here            : 35 : [p121:s3], [p202:s1], [p263:s3], [p279:s4], [p292:s7], [p295:s3], [p302:s1], [p304:s2], [p313:s2], [p387:s3], [p453:s0], [p458:s3], [p466:s1], [p466:s3], [p472:s0], [p474:s0], [p488:s5], [p500:s0], [p506:s1], [p518:s1], [p520:s1], [p520:s2], [p560:s2], [p575:s3], [p575:s4], [p576:s6], [p587:s4], [p612:s0], [p636:s0], [p680:s1], [p707:s6], [p711:s10], [p728:s1], [p754:s2], [p764:s2], 
herei           : 1 : [p705:s1], 
heres           : 4 : [p424:s0], [p425:s0], [p575:s3], [p732:s5], 
heresy          : 1 : [p443:s6], 
herethe         : 1 : [p705:s1], 
herself         : 1 : [p430:s0], 
hes             : 4 : [p484:s0], [p547:s1], [p661:s0], [p753:s0], 
hey             : 1 : [p564:s2], 
hid             : 1 : [p430:s0], 
hidden          : 2 : [p569:s0], [p573:s2], 
hide            : 4 : [p315:s8], [p374:s0], [p429:s2], [p429:s2], 
hideandseek     : 1 : [p123:s2], 
hideous         : 1 : [p519:s0], 
hideously       : 1 : [p191:s0], 
high            : 11 : [p305:s1], [p313:s1], [p319:s3], [p373:s0], [p383:s6], [p402:s4], [p433:s1], [p438:s0], [p464:s4], [p465:s0], [p467:s0], 
higher          : 1 : [p319:s3], 
highest         : 1 : [p136:s1], 
highlydecorated : 1 : [p403:s4], 
highroad        : 1 : [p275:s0], 
hilliho         : 2 : [p313:s0], [p313:s3], 
him             : 196 : [p48:s4], [p49:s4], [p49:s6], [p50:s1], [p50:s3], [p50:s4], [p51:s0], [p51:s2], [p51:s2], [p51:s3], [p51:s3], [p55:s3], [p72:s1], [p86:s0], [p87:s2], [p108:s1], [p110:s3], [p124:s1], [p130:s1], [p140:s1], [p143:s3], [p143:s4], [p145:s1], [p152:s1], [p163:s0], [p174:s0], [p180:s0], [p212:s2], [p213:s0], [p214:s1], [p229:s0], [p230:s0], [p242:s0], [p246:s1], [p251:s0], [p251:s0], [p253:s1], [p255:s1], [p257:s0], [p259:s0], [p263:s1], [p264:s0], [p266:s0], [p272:s6], [p278:s0], [p279:s7], [p279:s9], [p281:s3], [p283:s0], [p285:s3], [p289:s0], [p289:s0], [p292:s5], [p294:s0], [p294:s1], [p295:s1], [p295:s1], [p295:s2], [p315:s13], [p316:s2], [p320:s3], [p321:s3], [p324:s0], [p350:s2], [p352:s4], [p353:s0], [p355:s0], [p359:s0], [p359:s0], [p361:s2], [p361:s2], [p361:s2], [p362:s0], [p362:s0], [p367:s2], [p371:s0], [p371:s0], [p373:s0], [p379:s1], [p380:s1], [p382:s0], [p382:s0], [p404:s2], [p421:s0], [p421:s0], [p422:s2], [p430:s0], [p434:s0], [p434:s0], [p436:s2], [p439:s2], [p449:s1], [p449:s1], [p453:s0], [p458:s3], [p458:s4], [p462:s2], [p475:s2], [p478:s0], [p478:s1], [p482:s0], [p484:s1], [p486:s2], [p487:s0], [p488:s2], [p488:s2], [p494:s0], [p494:s2], [p494:s2], [p494:s4], [p494:s4], [p496:s3], [p497:s6], [p497:s11], [p497:s13], [p497:s15], [p499:s0], [p499:s0], [p501:s1], [p501:s2], [p509:s0], [p523:s1], [p527:s1], [p529:s0], [p529:s1], [p532:s1], [p534:s0], [p534:s0], [p539:s0], [p539:s1], [p540:s1], [p540:s1], [p542:s0], [p544:s0], [p544:s1], [p544:s1], [p550:s0], [p569:s4], [p570:s1], [p571:s0], [p571:s1], [p571:s2], [p585:s1], [p586:s2], [p596:s0], [p603:s1], [p605:s0], [p607:s3], [p613:s3], [p614:s0], [p618:s0], [p620:s0], [p623:s0], [p623:s0], [p624:s2], [p631:s0], [p634:s3], [p636:s0], [p637:s2], [p638:s0], [p646:s0], [p646:s0], [p649:s0], [p650:s0], [p650:s1], [p650:s1], [p653:s4], [p656:s2], [p656:s2], [p656:s3], [p662:s0], [p671:s1], [p671:s1], [p671:s1], [p673:s0], [p673:s0], [p690:s0], [p698:s2], [p702:s3], [p714:s1], [p724:s2], [p728:s3], [p737:s1], [p738:s0], [p738:s1], [p738:s1], [p744:s0], [p748:s0], [p748:s1], [p760:s0], [p762:s6], [p769:s1], [p770:s1], [p772:s3], [p772:s4], [p773:s0], 
himif           : 1 : [p494:s3], 
himself         : 47 : [p54:s3], [p57:s0], [p108:s1], [p133:s0], [p133:s0], [p155:s0], [p163:s2], [p164:s1], [p169:s0], [p180:s0], [p193:s0], [p229:s1], [p241:s2], [p255:s0], [p295:s1], [p307:s1], [p315:s8], [p334:s1], [p351:s0], [p420:s1], [p421:s2], [p422:s1], [p436:s1], [p464:s2], [p476:s1], [p486:s4], [p488:s4], [p497:s1], [p497:s8], [p497:s14], [p569:s0], [p569:s2], [p569:s3], [p570:s0], [p571:s1], [p571:s1], [p573:s3], [p585:s1], [p636:s0], [p655:s2], [p664:s0], [p671:s1], [p673:s0], [p678:s2], [p707:s1], [p718:s1], [p737:s0], 
himyes          : 1 : [p72:s0], 
hinges          : 2 : [p573:s1], [p576:s6], 
